ID,TRL_TITL,TRIAL_ID,ENTRYNO,ENTRY,COUNTRY,LOCATION,DESCRIPTION,LONGITUDE,LATITUDE,AEZONE,YEAR,YLDUN,YLDIN,PL_STUN,PL_STIN,DY_SKUN,DY_SKIN,PL_HTUN,PL_HTIN,E_HTUN,E_HTIN,ASI_IN,ASI_UN,DY_TASSIN,DY_TASSUN,E_ASPIN,E_ASPUN,E_HARVIN,E_HARVUN,E_ROTIN,E_ROTUN,ELDIN,HUSKUN,HUSKIN,INSTINF,INSTUN,P_ASPIN,P_ASPUN,P_HARVIN,P_HARVUN,R_LIN,R_LUN,RLPER,RUSTIN,RUSTUN,S_LIN,S_LUN,SLPER,STR_CO1,STR_CO2,STR_CO3,STR_RAT1,STR_RAT2,STREAK,BLTIN_M,BLTUN_M,CURVIN,CURVUN,STR_CO3_IN,STR_CO3_UN,STR_RA1_IN,STR_RA1_UN,STR_RA2_IN,STR_RA2_UN,STR_CO1_IN,STR_CO1_UN,STR_CO2_IN,STR_CO2_UN,POLSHEDIN,POLSHEDUN,HMIN,HMUN
1892,Striga Resistant Hybrid Maize Trial,M712DS,5,52-5STR,NIGERIA,DANSADAU,,8.00,1.00,,27,,263,,40,,65,,196,75,,2.0,,,,6,,28,,,,,1.5,,,,,,28,,,1.5,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,63,,,
1893,Striga Resistant Hybrid Maize Trial,M712DS,6,61-1STR,NIGERIA,DANSADAU,,8.00,1.00,,27,,271,,37,,62,,184,76,,1.8,,,,6,,19,,,,,1.5,,,,,,19,,,3.3,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,6,,,
1894,Striga Resistant Hybrid Maize Trial,M712DS,7,61-6STR,NIGERIA,DANSADAU,,8.00,1.00,,27,,244,,5,,64,,193,81,,2.0,,,,5,,35,,,,,1.3,,,,,,35,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,62,,,
1895,Striga Resistant Hybrid Maize Trial,M712DS,8,62-1STR,NIGERIA,DANSADAU,,8.00,1.00,,27,,234,,37,,63,,196,76,,2.0,,,,6,,28,,,,,1.0,,,,,,28,,,3.8,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,7,,,
1896,Striga Resistant Hybrid Maize Trial,M712DS,9,62-3STR,NIGERIA,DANSADAU,,8.00,1.00,,27,,1665,,38,,63,,198,88,,2.0,,,,6,,25,,,,,2.0,,,,,,25,,,1.8,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,61,,,
1897,Striga Resistant Hybrid Maize Trial,M712DS,1,62-8STR,NIGERIA,DANSADAU,,8.00,1.00,,27,,2449,,40,,7,,17,74,,1.0,,,,5,,31,,,,,1.5,,,,,,31,,,2.5,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,60,,,
1898,Striga Resistant Hybrid Maize Trial,M712DS,11,922-13,NIGERIA,DANSADAU,,8.00,1.00,,27,,1796,,37,,65,,181,75,,2.0,,,,6,,24,,,,,1.3,,,,,,24,,,2.8,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,63,,,
1899,Striga Resistant Hybrid Maize Trial,M712DS,12,8338-1,NIGERIA,DANSADAU,,8.00,1.00,,27,,1821,,35,,63,,186,65,,1.8,,,,6,,19,,,,,4.3,,,,,,19,,,2.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,62,,,
1900,Striga Resistant Hybrid Maize Trial,M712DS,13,Check,NIGERIA,DANSADAU,,8.00,1.00,,27,,219,,33,,65,,184,78,,2.0,,,,5,,27,,,,,1.5,,,,,,27,,,2.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,63,,,
1901,Striga Resistant Hybrid Maize Trial,M712MO,1,42-5STR,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,78,650,19,20,59,62,169,16,66,,3.8,,,,6.0,5.8,9,13,,,,4.5,,,,,5.0,20,19,,0.3,,,,,,,5,43,,5.3,5.8,,,,,,,,,,,,,,,,58,57,,
1902,Striga Resistant Hybrid Maize Trial,M712MO,2,51-1STR,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,742,100,18,18,57,60,169,14,58,,4.5,,,,8.5,7.3,2,12,,,,4.8,,,,,5.5,17,18,,0.3,,,,,,,34,74,,8.0,8.0,,,,,,,,,,,,,,,,55,55,,
1903,Striga Resistant Hybrid Maize Trial,M712MO,3,51-2STR,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,63,279,19,19,58,60,145,134,66,,2.5,,,,6.8,6.8,1,14,,,,5.3,,,,,5.8,18,19,,,,,,0.5,,,72,73,,6.0,6.5,,,,,,,,,,,,,,,,57,56,,
1904,Striga Resistant Hybrid Maize Trial,M712MO,4,51-6STR,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,1218,20,19,2,56,58,153,133,58,,3.8,,,,4.0,4.8,14,18,,,,4.3,,,,,4.8,2,19,,0.3,,,,0.5,0.3,,19,44,,3.5,4.3,,,,,,,,,,,,,,,,54,54,,
1905,Striga Resistant Hybrid Maize Trial,M712MO,5,52-5STR,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,1539,157,19,2,58,58,176,159,8,,3.0,,,,5.0,5.0,17,19,,,,3.5,,,,,4.0,19,18,,,,,,,,,15,27,,2.3,3.0,,,,,,,,,,,,,,,,55,54,,
1906,Striga Resistant Hybrid Maize Trial,M712MO,6,61-1STR,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,1375,1945,18,3,58,58,186,165,8,,2.5,,,,3.0,4.8,2,17,,,,4.3,,,,,4.0,3,18,,0.3,,,,0.3,0.3,,2,29,,1.3,2.0,,,,,,,,,,,,,,,,56,57,,
1907,Striga Resistant Hybrid Maize Trial,M712MO,7,61-6STR,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,98,1347,20,3,58,58,174,178,74,,2.3,,,,3.5,4.8,16,19,,,,4.0,,,,,4.8,3,20,,,,,,0.3,0.3,,3,5,,1.3,2.3,,,,,,,,,,,,,,,,55,55,,
1908,Striga Resistant Hybrid Maize Trial,M712MO,8,62-1STR,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,874,1528,19,2,58,59,18,164,73,,3.0,,,,4.0,5.3,20,14,,,,4.3,,,,,4.8,20,19,,0.3,,,,0.5,,,8,15,,2.0,2.8,,,,,,,,,,,,,,,,56,56,,
1909,Striga Resistant Hybrid Maize Trial,M712MO,9,62-3STR,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,1232,122,19,2,58,59,169,166,73,,2.3,,,,5.0,5.5,18,17,,,,4.3,,,,,4.5,2,19,,,,,,,,,15,4,,1.5,2.3,,,,,,,,,,,,,,,,56,57,,
1910,Striga Resistant Hybrid Maize Trial,M712MO,1,62-8STR,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,1289,1413,2,3,57,58,176,175,84,,3.8,,,,3.0,4.0,17,18,,,,3.5,,,,,3.5,3,2,,0.3,,,,,0.3,,23,49,,1.3,2.5,,,,,,,,,,,,,,,,54,55,,
1911,Striga Resistant Hybrid Maize Trial,M712MO,11,922-13,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,132,1623,19,20,57,57,181,174,79,,2.3,,,,3.3,4.8,18,16,,,,3.8,,,,,4.0,20,19,,1.0,,,,,,,7,17,,1.8,2.3,,,,,,,,,,,,,,,,55,55,,
1912,Striga Resistant Hybrid Maize Trial,M712MO,12,8338-1,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,1545,246,19,3,58,57,181,179,84,,2.8,,,,2.3,4.5,19,17,,,,3.8,,,,,3.8,3,19,,,,,,,,,2,7,,1.5,2.0,,,,,,,,,,,,,,,,55,55,,
1913,Striga Resistant Hybrid Maize Trial,M712MO,13,Check,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,1494,94,18,18,58,59,181,143,76,,0.8,,,,4.3,4.8,12,17,,,,4.3,,,,,4.3,18,18,,0.3,,,,0.3,0.5,,12,25,,4.5,4.5,,,,,,,,,,,,,,,,58,55,,
1914,Striga Resistant Maize Inbred Line Evaluation Trial,M713AB,1,TZSTR132,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,27,877,169,2,20,8,70,147,138,55,,2.7,,,,5.0,5.3,14,14,,5.0,,5.3,,,,,5.0,20,19,,4.3,,,,0.3,,,8,16,,2,3,,,,,,,,,,,,,,,,67,68,,
1915,Striga Resistant Maize Inbred Line Evaluation Trial,M713AB,2,TZSTR133,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,27,142,1375,3,2,63,63,127,18,62,,0.7,,,,3.3,2.7,16,14,,2.7,,4.7,,,,,5.3,2,20,,0.3,,,,,,,3,9,,4,5,,,,,,,,,,,,,,,,62,64,,
1916,Striga Resistant Maize Inbred Line Evaluation Trial,M713AB,3,TZSTR136,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,27,1237,1676,2,2,62,62,13,127,6,,-0.3,,,,3.0,4.3,18,15,,3.7,,5.0,,,,,4.3,2,2,,2.7,,,,0.3,,,0,4,,3,3,,,,,,,,,,,,,,,,62,63,,
1917,Striga Resistant Maize Inbred Line Evaluation Trial,M713AB,4,TZSTR137,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,27,35,43,2,20,8,69,122,17,58,,3.3,,,,6.0,5.0,8,9,,5.3,,6.3,,,,,5.7,20,20,,,,,,,,,,2,,4,5,,,,,,,,,,,,,,,,66,66,,
1918,Striga Resistant Maize Inbred Line Evaluation Trial,M713AB,5,TZSTR138,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,27,1550,1160,19,2,67,68,122,112,57,,2.7,,,,6.0,5.0,13,14,,5.0,,6.7,,,,,4.0,19,17,,,,,,0.7,0.3,,3,1,,3,3,,,,,,,,,,,,,,,,66,65,,
1919,Striga Resistant Maize Inbred Line Evaluation Trial,M713AB,6,TZSTR139,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,27,884,959,2,2,69,68,15,93,48,,2.0,,,,5.0,5.3,13,13,,5.0,,5.7,,,,,6.0,19,19,,,,,,,,,,3,,3,5,,,,,,,,,,,,,,,,66,66,,
1920,Striga Resistant Maize Inbred Line Evaluation Trial,M713AB,7,TZSTR145,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,27,955,49,2,2,69,68,125,113,63,,4.3,,,,6.0,6.0,9,17,,5.0,,6.3,,,,,5.3,2,2,,,,,,,,,2,3,,4,4,,,,,,,,,,,,,,,,64,64,,
1921,Striga Resistant Maize Inbred Line Evaluation Trial,M713AB,8,TZSTR146,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,27,185,1149,2,2,70,68,133,123,53,,4.0,,,,5.7,5.7,12,2,,5.3,,6.0,,,,,3.3,2,20,,,,,,,0.3,,2,5,,3,3,,,,,,,,,,,,,,,,64,65,,
1922,Striga Resistant Maize Inbred Line Evaluation Trial,M713AB,9,TZSTR147,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,27,1173,119,2,2,67,65,122,118,43,,2.0,,,,5.3,5.7,13,17,,5.7,,5.3,,,,,6.0,20,20,,,,,,,,,13,26,,2,4,,,,,,,,,,,,,,,,63,64,,
1923,Striga Resistant Maize Inbred Line Evaluation Trial,M713AB,1,TZSTR148,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,27,1421,96,2,3,66,64,113,95,47,,2.0,,,,5.7,5.3,12,15,,5.0,,5.3,,,,,5.0,2,18,,0.3,,,,0.3,0.7,,7,2,,4,5,,,,,,,,,,,,,,,,62,64,,
1924,Striga Resistant Maize Inbred Line Evaluation Trial,M713AB,11,TZSTR149,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,27,2153,1944,3,2,62,62,147,135,7,,1.0,,,,4.3,4.7,18,17,,4.7,,5.7,,,,,2.7,2,19,,1.0,,,,,0.7,,1,2,,2,2,,,,,,,,,,,,,,,,61,61,,
1925,Striga Resistant Maize Inbred Line Evaluation Trial,M713AB,12,557,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,27,273,7,19,2,67,67,97,75,4,,-0.7,,,,8.7,7.3,0,8,,5.3,,7.0,,,,,7.7,14,17,,,,,,4.0,1.0,,2,22,,7,8,,,,,,,,,,,,,,,,67,68,,
1926,Striga Resistant Maize Inbred Line Evaluation Trial,M713AB,13,1393,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,27,883,282,21,3,73,75,125,112,65,,6.7,,,,6.3,4.7,5,10,,3.7,,5.0,,,,,6.0,20,2,,6.7,,,,0.7,,,5,11,,5,6,,,,,,,,,,,,,,,,68,68,,
1927,Striga Resistant Maize Inbred Line Evaluation Trial,M713AB,14,945,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,27,123,758,20,3,66,67,118,1,5,,5.0,,,,5.3,6.0,12,13,,5.0,,5.7,,,,,5.7,2,17,,,,,,0.7,0.3,,4,11,,4,5,,,,,,,,,,,,,,,,62,62,,
1928,Striga Resistant Maize Inbred Line Evaluation Trial,M713AB,15,1368STR,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,27,954,282,2,3,68,68,13,112,47,,4.0,,,,7.3,6.0,5,7,,5.3,,6.0,,,,,6.0,19,18,,1.0,,,,1.7,0.7,,7,15,,5,7,,,,,,,,,,,,,,,,64,65,,
1929,Striga Resistant Maize Inbred Line Evaluation Trial,M713AB,16,CHECK,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,27,967,834,2,2,69,68,12,118,63,,2.7,,,,6.7,7.3,12,12,,6.3,,6.0,,,,,6.0,2,2,,,,,,,,,10,19,,3,6,,,,,,,,,,,,,,,,66,65,,
1930,Striga Resistant Maize Inbred Line Evaluation Trial,M713DS,1,TZSTR132,NIGERIA,DANSADAU,,8.00,1.00,,27,,970,,18,,73,,133,55,,6.0,,,,6.7,,2,,,3.3,,1.0,,,,,,2,,,7.7,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,67,,,
1931,Striga Resistant Maize Inbred Line Evaluation Trial,M713DS,2,TZSTR133,NIGERIA,DANSADAU,,8.00,1.00,,27,,1293,,16,,67,,118,58,,3.7,,,,6.3,,8,,,1.3,,1.0,,,,,,8,,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,63,,,
1932,Striga Resistant Maize Inbred Line Evaluation Trial,M713DS,3,TZSTR136,NIGERIA,DANSADAU,,8.00,1.00,,27,,1293,,15,,66,,127,62,,2.7,,,,5.3,,9,,,1.7,,1.0,,,,,,9,,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,63,,,
1933,Striga Resistant Maize Inbred Line Evaluation Trial,M713DS,4,TZSTR137,NIGERIA,DANSADAU,,8.00,1.00,,27,,1293,,14,,7,,14,55,,4.3,,,,5.7,,7,,,1.3,,1.7,,,,,,7,,,1.7,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,66,,,
1934,Striga Resistant Maize Inbred Line Evaluation Trial,M713DS,5,TZSTR138,NIGERIA,DANSADAU,,8.00,1.00,,27,,1519,,18,,71,,125,6,,5.0,,,,6.3,,8,,,2.0,,1.3,,,,,,11,,,4.7,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,66,,,
1935,Striga Resistant Maize Inbred Line Evaluation Trial,M713DS,6,TZSTR139,NIGERIA,DANSADAU,,8.00,1.00,,27,,970,,13,,73,,13,43,,6.7,,,,5.3,,7,,,1.7,,1.0,,,,,,7,,,1.7,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,66,,,
1936,Striga Resistant Maize Inbred Line Evaluation Trial,M713DS,7,TZSTR145,NIGERIA,DANSADAU,,8.00,1.00,,27,,85,,17,,72,,147,67,,6.0,,,,6.3,,3,,,2.0,,1.7,,,,,,3,,,1.3,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,66,,,
1937,Striga Resistant Maize Inbred Line Evaluation Trial,M713DS,8,TZSTR146,NIGERIA,DANSADAU,,8.00,1.00,,27,,970,,18,,7,,132,48,,3.7,,,,4.3,,8,,,1.0,,1.0,,,,,,5,,,4.7,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,66,,,
1938,Striga Resistant Maize Inbred Line Evaluation Trial,M713DS,9,TZSTR147,NIGERIA,DANSADAU,,8.00,1.00,,27,,1616,,16,,68,,145,53,,3.3,,,,5.3,,18,,,1.3,,1.0,,,,,,18,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,65,,,
1939,Striga Resistant Maize Inbred Line Evaluation Trial,M713DS,1,TZSTR148,NIGERIA,DANSADAU,,8.00,1.00,,27,,1616,,19,,69,,122,48,,4.3,,,,5.0,,9,,,2.0,,1.0,,,,,,9,,,4.7,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,64,,,
1940,Striga Resistant Maize Inbred Line Evaluation Trial,M713DS,11,TZSTR149,NIGERIA,DANSADAU,,8.00,1.00,,27,,970,,18,,66,,138,5,,2.3,,,,6.0,,7,,,2.3,,1.3,,,,,,7,,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,63,,,
1941,Striga Resistant Maize Inbred Line Evaluation Trial,M713DS,12,557,NIGERIA,DANSADAU,,8.00,1.00,,27,,970,,16,,73,,125,43,,7.0,,,,7.3,,3,,,2.0,,2.3,,,,,,3,,,4.3,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,66,,,
1942,Striga Resistant Maize Inbred Line Evaluation Trial,M713DS,13,1393,NIGERIA,DANSADAU,,8.00,1.00,,27,,976,,13,,74,,11,48,,4.0,,,,7.0,,5,,,1.7,,1.0,,,,,,5,,,6.0,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,7,,,
1943,Striga Resistant Maize Inbred Line Evaluation Trial,M713DS,14,945,NIGERIA,DANSADAU,,8.00,1.00,,27,,976,,19,,69,,12,4,,4.0,,,,5.0,,6,,,1.0,,1.7,,,,,,7,,,4.3,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,65,,,
1944,Striga Resistant Maize Inbred Line Evaluation Trial,M713DS,15,1368STR,NIGERIA,DANSADAU,,8.00,1.00,,27,,970,,15,,68,,152,52,,1.7,,,,6.0,,7,,,1.3,,1.0,,,,,,7,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,66,,,
1945,Striga Resistant Maize Inbred Line Evaluation Trial,M713DS,16,CHECK,NIGERIA,DANSADAU,,8.00,1.00,,27,,970,,14,,73,,142,72,,5.0,,,,6.3,,7,,,1.3,,1.0,,,,,,7,,,5.7,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,68,,,
1946,Striga Resistant Maize Inbred Line Evaluation Trial,M713ER,1,TZSTR132,NIGERIA,ERUWA,,3.88,7.38,,27,732,865,10,1,55,56,122,127,45,,-0.3,,,,2.0,2.0,9,8.0,,2.0,,2.3,,,,,,1,10,,1.0,,,,2.0,2.0,,2.3,3.0,,2.3,3.0,,,,,,,,,,,,,,,,56,55,,
1947,Striga Resistant Maize Inbred Line Evaluation Trial,M713ER,2,TZSTR133,NIGERIA,ERUWA,,3.88,7.38,,27,864,2,1,2,54,53,117,128,53,,-0.7,,,,2.3,2.0,9,7.3,,2.0,,2.0,,,,,,2,8,,1.0,,,,2.0,2.3,,2.3,2.3,,2.7,3.0,,,,,,,,,,,,,,,,54,54,,
1948,Striga Resistant Maize Inbred Line Evaluation Trial,M713ER,3,TZSTR136,NIGERIA,ERUWA,,3.88,7.38,,27,595,73,8,7,52,52,128,133,55,,-0.3,,,,2.0,2.0,7,6.3,,2.0,,2.0,,,,,,7,7,,1.0,,,,2.0,2.3,,1.3,2.3,,2.7,2.3,,,,,,,,,,,,,,,,52,53,,
1949,Striga Resistant Maize Inbred Line Evaluation Trial,M713ER,4,TZSTR137,NIGERIA,ERUWA,,3.88,7.38,,27,926,861,1,2,54,55,123,122,48,,-0.3,,,,2.0,2.0,8,8.0,,2.0,,2.3,,,,,,2,1,,1.0,,,,2.0,2.0,,1.7,2.3,,2.0,2.0,,,,,,,,,,,,,,,,55,55,,
1950,Striga Resistant Maize Inbred Line Evaluation Trial,M713ER,5,TZSTR138,NIGERIA,ERUWA,,3.88,7.38,,27,87,995,9,1,54,54,12,115,52,,-0.7,,,,2.0,2.0,9,7.3,,2.0,,2.0,,,,,,9,9,,1.0,,,,2.0,1.7,,3.0,4.0,,2.3,2.0,,,,,,,,,,,,,,,,55,55,,
1951,Striga Resistant Maize Inbred Line Evaluation Trial,M713ER,6,TZSTR139,NIGERIA,ERUWA,,3.88,7.38,,27,795,793,6,11,53,52,123,125,48,,-1.0,,,,2.0,2.0,8,8.7,,2.0,,2.0,,,,,,6,2,,1.0,,,,2.0,2.0,,3.3,2.3,,2.3,2.3,,,,,,,,,,,,,,,,53,54,,
1952,Striga Resistant Maize Inbred Line Evaluation Trial,M713ER,7,TZSTR145,NIGERIA,ERUWA,,3.88,7.38,,27,154,858,12,13,54,54,123,118,47,,-0.3,,,,2.0,2.0,9,1.7,,2.0,,2.0,,,,,,9,12,,1.0,,,,1.7,1.0,,2.3,2.0,,2.3,2.3,,,,,,,,,,,,,,,,54,55,,
1953,Striga Resistant Maize Inbred Line Evaluation Trial,M713ER,8,TZSTR146,NIGERIA,ERUWA,,3.88,7.38,,27,86,98,11,2,56,57,125,12,38,,1.7,,,,2.3,2.0,9,8.7,,2.0,,2.0,,,,,,5,11,,1.3,,,,3.0,1.0,,1.3,3.0,,2.3,2.7,,,,,,,,,,,,,,,,55,56,,
1954,Striga Resistant Maize Inbred Line Evaluation Trial,M713ER,9,TZSTR147,NIGERIA,ERUWA,,3.88,7.38,,27,13,66,8,9,52,52,119,118,48,,-1.3,,,,2.7,2.3,7,8.7,,2.0,,2.0,,,,,,9,5,,1.0,,,,1.7,2.0,,2.3,2.3,,2.0,2.3,,,,,,,,,,,,,,,,54,54,,
1955,Striga Resistant Maize Inbred Line Evaluation Trial,M713ER,1,TZSTR148,NIGERIA,ERUWA,,3.88,7.38,,27,731,795,9,9,54,53,125,132,5,,-1.0,,,,2.0,2.3,7,7.3,,2.0,,2.3,,,,,,9,8,,1.0,,,,2.0,2.0,,1.3,1.3,,2.0,2.7,,,,,,,,,,,,,,,,54,55,,
1956,Striga Resistant Maize Inbred Line Evaluation Trial,M713ER,11,TZSTR149,NIGERIA,ERUWA,,3.88,7.38,,27,993,998,11,12,57,55,125,122,5,,,,,,2.0,2.0,1,1.3,,2.0,,2.0,,,,,,2,11,,1.0,,,,2.0,2.0,,2.0,3.0,,2.3,2.3,,,,,,,,,,,,,,,,55,55,,
1957,Striga Resistant Maize Inbred Line Evaluation Trial,M713ER,12,557,NIGERIA,ERUWA,,3.88,7.38,,27,2,797,8,7,55,55,127,122,52,,0.7,,,,2.0,2.3,8,3.7,,2.0,,2.3,,,,,,4,3,,1.0,,,,2.0,1.3,,3.3,2.0,,2.0,2.0,,,,,,,,,,,,,,,,54,56,,
1958,Striga Resistant Maize Inbred Line Evaluation Trial,M713ER,13,1393,NIGERIA,ERUWA,,3.88,7.38,,27,42,1000,6,8,57,55,125,133,5,,0.7,,,,2.0,2.0,8,5.3,,2.3,,2.0,,,,,,7,5,,1.0,,,,2.0,2.0,,1.3,1.7,,2.3,2.3,,,,,,,,,,,,,,,,55,55,,
1959,Striga Resistant Maize Inbred Line Evaluation Trial,M713ER,14,945,NIGERIA,ERUWA,,3.88,7.38,,27,17,799,2,10,54,54,127,12,48,,-0.3,,,,2.0,2.7,9,9.0,,2.0,,2.0,,,,,,9,1,,1.0,,,,2.0,2.0,,1.7,2.7,,2.0,2.3,,,,,,,,,,,,,,,,54,54,,
1960,Striga Resistant Maize Inbred Line Evaluation Trial,M713ER,15,1368STR,NIGERIA,ERUWA,,3.88,7.38,,27,857,796,9,9,54,55,14,127,48,,-1.0,,,,2.0,2.7,8,7.0,,2.0,,2.3,,,,,,7,6,,1.0,,,,2.0,2.0,,1.3,3.0,,2.3,3.0,,,,,,,,,,,,,,,,56,56,,
1961,Striga Resistant Maize Inbred Line Evaluation Trial,M713ER,16,CHECK,NIGERIA,ERUWA,,3.88,7.38,,27,999,94,12,11,54,54,122,122,52,,,,,,2.0,2.0,9,1.0,,2.0,,2.0,,,,,,11,1,,1.0,,,,2.0,1.0,,1.0,2.0,,2.3,2.0,,,,,,,,,,,,,,,,54,55,,
1962,Striga Resistant Maize Inbred Line Evaluation Trial,M713MO,1,TZSTR132,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,323,129,3,19,66,68,146,128,48,,9.3,,,,4.6,4.5,1,6,,,,5.3,,,,,,19,3,,0.3,,,,1.7,0.3,,2.3,2.3,,4.0,,,,,,,,,,,,,,,,,58,58,,
1963,Striga Resistant Maize Inbred Line Evaluation Trial,M713MO,2,TZSTR133,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,453,259,19,19,6,61,16,78,36,,5.0,,,,4.7,4.2,4,9,,,,4.7,,,,,,19,19,,3.3,,,,,0.3,,1.0,2.7,,4.0,,,,,,,,,,,,,,,,,56,56,,
1964,Striga Resistant Maize Inbred Line Evaluation Trial,M713MO,3,TZSTR136,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,388,194,20,16,61,61,95,85,4,,3.3,,,,4.7,4.3,2,7,,,,5.3,,,,,,16,20,,5.3,,,,,0.3,,,0.7,,4.7,,,,,,,,,,,,,,,,,58,58,,
1965,Striga Resistant Maize Inbred Line Evaluation Trial,M713MO,4,TZSTR137,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,323,194,17,16,62,63,114,118,38,,4.0,,,,4.3,4.3,2,6,,,,4.7,,,,,,16,17,,4.0,,,,0.3,0.3,,0.3,0.7,,3.7,,,,,,,,,,,,,,,,,59,58,,
1966,Striga Resistant Maize Inbred Line Evaluation Trial,M713MO,5,TZSTR138,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,582,388,19,15,63,66,118,15,38,,5.3,,,,3.7,3.3,6,8,,,,4.7,,,,,,15,19,,2.3,,,,,,,3.3,11.0,,2.7,,,,,,,,,,,,,,,,,6,6,,
1967,Striga Resistant Maize Inbred Line Evaluation Trial,M713MO,6,TZSTR139,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,194,259,16,15,65,65,98,1,35,,5.0,,,,4.3,3.8,3,6,,,,5.0,,,,,,15,16,,2.0,,,,,,,0.3,0.7,,4.0,,,,,,,,,,,,,,,,,60,6,,
1968,Striga Resistant Maize Inbred Line Evaluation Trial,M713MO,7,TZSTR145,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,194,259,2,16,61,65,133,122,43,,8.3,,,,4.2,4.3,3,5,,,,4.3,,,,,,16,20,,3.3,,,,,,,0.3,0.3,,3.0,,,,,,,,,,,,,,,,,57,56,,
1969,Striga Resistant Maize Inbred Line Evaluation Trial,M713MO,8,TZSTR146,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,323,194,22,17,62,65,133,1,43,,6.0,,,,4.1,3.7,4,3,,,,4.7,,,,,,16,2,,4.0,,,,,,,0.3,0.3,,3.7,,,,,,,,,,,,,,,,,59,58,,
1970,Striga Resistant Maize Inbred Line Evaluation Trial,M713MO,9,TZSTR147,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,517,194,19,2,7,65,114,15,47,,5.7,,,,4.3,3.8,4,1,,,,5.0,,,,,,2,19,,4.0,,,,,,,0.7,1.7,,4.0,,,,,,,,,,,,,,,,,59,57,,
1971,Striga Resistant Maize Inbred Line Evaluation Trial,M713MO,1,TZSTR148,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,27,517,129,18,17,7,62,118,8,44,,3.0,,,,4.1,3.8,3,7,,,,4.3,,,,,,17,18,,3.3,,,,0.3,0.7,,1.3,22.0,,4.0,,,,,,,,,,,,,,,,,59,57,,
